tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/line_1,6.0001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"[0, 0]",179.0,181.0,-401.0,251.0,-75.0,180.0,652.0,2.0,0.0,1300.0
svg/line,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"[0, 1]",-41.0,181.0,-401.0,-399.0,-400.0,70.0,2.0,222.0,0.0,440.0
svg/rect_11,4.0011,1.0,184.99999999999997,68.99999999999999,44.0,-1.0,-1.0,-1.0,1.0,"[0, 2]",80.0,180.0,-350.0,-330.0,-340.0,130.0,20.0,100.0,2000.0,240.0
svg/text_17,14.0017,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 3]",44.0,60.0,-340.0,-320.8,-330.4,52.0,19.19999999999999,16.0,307.1999999999998,0.0
svg/rect_10,4.001,1.0,356.00000000000006,85.0,67.0,-1.0,-1.0,-1.0,1.0,"[0, 4]",100.0,180.0,-325.0,-305.0,-315.0,140.0,20.0,80.0,1600.0,200.0
svg/text_16,14.0016,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 5]",64.0,80.0,-315.0,-295.8,-305.4,72.0,19.19999999999999,16.0,307.1999999999998,0.0
svg/text_15,14.0015,1.0,351.0,9.000000000000007,5.0,-1.0,-1.0,-1.0,1.0,"[0, 6]",184.0,200.0,-337.5,-251.10000000000002,-294.3,192.0,86.39999999999998,16.0,1382.3999999999996,0.0
svg/rect_9,4.0009,1.0,184.99999999999997,68.99999999999999,44.0,-1.0,-1.0,-1.0,1.0,"[0, 7]",30.0,180.0,-250.0,-230.0,-240.0,105.0,20.0,150.0,3000.0,340.0
svg/text_14,14.0014,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 8]",-6.0,10.0,-240.0,-220.8,-230.4,2.0,19.19999999999999,16.0,307.1999999999998,0.0
svg/rect_8,4.0008,1.0,356.00000000000006,85.0,67.0,-1.0,-1.0,-1.0,1.0,"[0, 9]",60.0,180.0,-225.0,-205.0,-215.0,120.0,20.0,120.0,2400.0,280.0
svg/text_13,14.0013,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 10]",24.0,40.0,-215.0,-195.8,-205.4,32.0,19.19999999999999,16.0,307.1999999999998,0.0
svg/text_12,14.0012,1.0,351.0,9.000000000000007,5.0,-1.0,-1.0,-1.0,1.0,"[0, 11]",184.0,200.0,-237.5,-151.10000000000002,-194.3,192.0,86.39999999999998,16.0,1382.3999999999996,0.0
svg/rect_7,4.0007,1.0,184.99999999999997,68.99999999999999,44.0,-1.0,-1.0,-1.0,1.0,"[0, 12]",-20.0,180.0,-150.0,-130.0,-140.0,80.0,20.0,200.0,4000.0,440.0
svg/text_11,14.0011,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 13]",-56.0,-40.0,-140.0,-120.8,-130.4,-48.0,19.200000000000003,16.0,307.20000000000005,0.0
svg/rect_6,4.0006,1.0,356.00000000000006,85.0,67.0,-1.0,-1.0,-1.0,1.0,"[0, 14]",20.0,180.0,-125.0,-105.0,-115.0,100.0,20.0,160.0,3200.0,360.0
svg/text_10,14.001,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 15]",-16.0,0.0,-115.0,-95.8,-105.4,-8.0,19.200000000000003,16.0,307.20000000000005,0.0
svg/text_9,14.0009,1.0,351.0,9.000000000000007,5.0,-1.0,-1.0,-1.0,1.0,"[0, 16]",184.0,200.0,-137.5,-51.10000000000001,-94.30000000000001,192.0,86.39999999999999,16.0,1382.3999999999999,0.0
svg/rect_5,4.0005,1.0,184.99999999999997,68.99999999999999,44.0,-1.0,-1.0,-1.0,1.0,"[0, 17]",50.0,180.0,-50.0,-30.0,-40.0,115.0,20.0,130.0,2600.0,300.0
svg/text_8,14.0008,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 18]",14.0,30.0,-40.0,-20.8,-30.4,22.0,19.2,16.0,307.2,0.0
svg/rect_4,4.0004,1.0,356.00000000000006,85.0,67.0,-1.0,-1.0,-1.0,1.0,"[0, 19]",70.0,180.0,-25.0,-5.0,-15.0,125.0,20.0,110.0,2200.0,260.0
svg/text_7,14.0007,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 20]",34.0,50.0,-15.0,4.199999999999999,-5.4,42.0,19.2,16.0,307.2,0.0
svg/text_6,14.0006,1.0,351.0,9.000000000000007,5.0,-1.0,-1.0,-1.0,1.0,"[0, 21]",184.0,200.0,-37.5,48.89999999999999,5.699999999999996,192.0,86.39999999999999,16.0,1382.3999999999999,0.0
svg/rect_3,4.0003,1.0,184.99999999999997,68.99999999999999,44.0,-1.0,-1.0,-1.0,1.0,"[0, 22]",10.0,180.0,50.0,70.0,60.0,95.0,20.0,170.0,3400.0,380.0
svg/text_5,14.0005,1.0,17.000000000000068,1.9999999999999991,19.0,-1.0,-1.0,-1.0,1.0,"[0, 23]",-26.0,-10.0,60.0,79.2,69.6,-18.0,19.200000000000003,16.0,307.20000000000005,0.0
svg/rect_2,4.0002,1.0,356.00000000000006,85.0,67.0,-1.0,-1.0,-1.0,1.0,"[0, 24]",40.0,180.0,75.0,95.0,85.0,110.0,20.0,140.0,2800.0,320.0
